scenario_COMET_score,excuse_COMET_score
0.8407807922006069,0.8434160479357976
0.6079680919647217,0.848930299282074
0.6079686284065247,0.8614488840103149
0.6079686284065247,0.8614283204078674
0.6079686284065247,0.8698732256889343
0.8601735830307007,0.8751246929168701
0.8601735830307007,0.813167929649353
0.8601735830307007,0.8589640855789185
0.8601735830307007,0.8538989424705505
0.8386539816856384,0.8428900241851807
0.8386539816856384,0.857882559299469
0.8386539816856384,0.849722683429718
0.8386539816856384,0.8616804480552673
0.8210328221321106,0.8649307489395142
0.8210325241088867,0.8615219593048096
0.8210325241088867,0.8371750712394714
0.8210325241088867,0.8238316774368286
0.8684779405593872,0.8590434193611145
0.8684779405593872,0.8635632395744324
0.8684779405593872,0.8632069230079651
0.8684779405593872,0.8562071323394775
0.8604013919830322,0.8547517657279968
0.8604013919830322,0.833569347858429
0.8604013919830322,0.8568044900894165
0.8618717193603516,0.8781371116638184
0.8637495636940002,0.770953893661499
0.8637495636940002,0.8544901609420776
0.8637495636940002,0.7007737159729004
0.8637495636940002,0.8384784460067749
0.8643943667411804,0.7807868123054504
0.8643943667411804,0.8547319173812866
0.8643943667411804,0.8658958673477173
0.8643943667411804,0.86412513256073
0.8518233895301819,0.8688340783119202
0.8518234491348267,0.8583941459655762
0.8518234491348267,0.6882768869400024
0.8518234491348267,0.8506641983985901
0.8482375144958496,0.6915711164474487
0.8482375144958496,0.8742197751998901
0.8482375144958496,0.8139699101448059
0.8482375144958496,0.8656266331672668
0.85309898853302,0.861085832118988
0.85309898853302,0.8016331791877747
0.85309898853302,0.8670133352279663
0.85309898853302,0.8734206557273865
0.8742770552635193,0.873161792755127
0.8742770552635193,0.8476263284683228
0.8742770552635193,0.8627252578735352
0.8742770552635193,0.8582406640052795
0.8570929169654846,0.691204845905304
0.8570929169654846,0.8460930585861206
0.8570929169654846,0.8669217824935913
0.8570929169654846,0.846592128276825
0.843438982963562,0.8673226833343506
0.8434388637542725,0.8403194546699524
0.8434388637542725,0.8754568099975586
0.843438982963562,0.8745372295379639
0.8297660946846008,0.8621840476989746
0.8297660946846008,0.87408846616745
0.8297660946846008,0.8676029443740845
0.8297660946846008,0.8758578896522522
0.8751735091209412,0.8612642288208008
0.8751735091209412,0.8835477828979492
0.8751735091209412,0.8395738005638123
0.8751735091209412,0.6641930341720581
0.7968803644180298,0.8542651534080505
0.7968807220458984,0.8708857893943787
0.7968807220458984,0.8749698400497437
0.7968803644180298,0.8299930095672607
0.8623946905136108,0.8669467568397522
0.8623946905136108,0.7893946766853333
0.8623946905136108,0.8654896020889282
0.8623946905136108,0.8639383912086487
0.8613309860229492,0.772023618221283
0.8613309860229492,0.8395006060600281
0.8613309860229492,0.8611881732940674
0.8613309860229492,0.8108704090118408
0.8423272371292114,0.8456457853317261
0.8423272371292114,0.8142950534820557
0.8423272371292114,0.850838303565979
0.8423272371292114,0.794963002204895
0.8719344139099121,0.8751206398010254
0.8719344139099121,0.8014202117919922
0.8719344139099121,0.8654024600982666
0.8719344139099121,0.8632460236549377
0.8517505526542664,0.8613789081573486
0.8517505526542664,0.7807245850563049
0.8517505526542664,0.8587521910667419
0.8517505526542664,0.8651178479194641
0.7963197231292725,0.8592962026596069
0.7963197231292725,0.8744809031486511
0.7963197231292725,0.8798109292984009
0.7963197231292725,0.8683508634567261
0.8746923208236694,0.7999638319015503
0.8746923208236694,0.8705892562866211
0.8746923208236694,0.8392390012741089
0.8746923208236694,0.855070173740387
0.809447705745697,0.86411052942276
0.809447705745697,0.7093670964241028
0.809447705745697,0.8167764544487
0.8094474077224731,0.85880047082901
0.8439104557037354,0.8560512661933899
0.8439104557037354,0.534175455570221
0.8439104557037354,0.8611772656440735
0.8439104557037354,0.8543012142181396
0.8808004856109619,0.8621931076049805
0.8808004856109619,0.7167308330535889
0.8808004856109619,0.846501350402832
0.8808004856109619,0.8292152285575867
0.8271382451057434,0.8617308139801025
0.8271382451057434,0.8703423738479614
0.8271382451057434,0.8500910997390747
