sentence_COMET_score,token_COMET_score
0.8561311706665315,0.7501538130099836
0.8848390579223633,0.8257963061332703
0.8848390579223633,0.846997082233429
0.8848390579223633,0.7895106077194214
0.8848390579223633,0.8028738498687744
0.8848390579223633,0.7168333530426025
0.8816962242126465,0.5020865797996521
0.8816962242126465,0.8265722990036011
0.8816962242126465,0.5670444369316101
0.8816962242126465,0.8453614115715027
0.8816962242126465,0.8499468564987183
0.8937676548957825,0.724147617816925
0.8937676548957825,0.7632530927658081
0.8937676548957825,0.8363986015319824
0.8937676548957825,0.841720461845398
0.8937676548957825,0.8045561909675598
0.8947331309318542,0.8122044801712036
0.8947331309318542,0.7753539085388184
0.8947331309318542,0.8087932467460632
0.8947331309318542,0.5924022197723389
0.8947331309318542,0.7923904657363892
0.8740438222885132,0.7524435520172119
0.8740438222885132,0.5109207034111023
0.8740438222885132,0.7895106077194214
0.8740438222885132,0.8024054765701294
0.8740438222885132,0.8583855628967285
0.8818916082382202,0.6654443740844727
0.8818916082382202,0.7479028701782227
0.8818916082382202,0.8362380266189575
0.8818916082382202,0.8049118518829346
0.8818916082382202,0.7753539085388184
0.6728444695472717,0.5834536552429199
0.6728444695472717,0.8019300699234009
0.6728444695472717,0.8249646425247192
0.6728444695472717,0.7632530927658081
0.6728444695472717,0.8067708015441895
0.8485169410705566,0.694766104221344
0.8485169410705566,0.7531867623329163
0.8480737209320068,0.5429338216781616
0.8485169410705566,0.8176043033599854
0.8485169410705566,0.8500956296920776
0.8803735375404358,0.8122044801712036
0.8803735375404358,0.8362380266189575
0.8803735375404358,0.8045561909675598
0.8803735375404358,0.8069002032279968
0.8803735971450806,0.8322638869285583
0.8862158060073853,0.3541772663593292
0.8862158060073853,0.8298584818840027
0.884488582611084,0.7975223660469055
0.8862158060073853,0.5539690852165222
0.8862158060073853,0.45621001720428467
0.8755073547363281,0.779825747013092
0.8755073547363281,0.7120198011398315
0.8755073547363281,0.8184223175048828
0.8755073547363281,0.8087932467460632
0.8755073547363281,0.6973320245742798
0.7387313842773438,0.8282855153083801
0.7387313842773438,0.8389842510223389
0.7387313842773438,0.7787489295005798
0.7387313842773438,0.8354128003120422
0.7387313842773438,0.8383865356445312
0.8986324667930603,0.8139792680740356
0.8986324667930603,0.7799552083015442
0.8986325263977051,0.7753539085388184
0.8986325263977051,0.5405030846595764
0.8986325263977051,0.7844679355621338
0.8948952555656433,0.8607242703437805
0.8948952555656433,0.7237429618835449
0.8948952555656433,0.8173072934150696
0.8948952555656433,0.8520483374595642
0.8948952555656433,0.8576914668083191
0.8830269575119019,0.646891713142395
0.8830269575119019,0.8306130170822144
0.8830269575119019,0.5109211802482605
0.8830269575119019,0.7831939458847046
0.8830269575119019,0.4243397116661072
0.8772448301315308,0.8229674100875854
0.8772448301315308,0.8251228332519531
0.8772448301315308,0.7221496105194092
0.8772448301315308,0.8538916110992432
0.8772448301315308,0.7782509922981262
0.8737072348594666,0.7799552083015442
0.8782877922058105,0.3541772663593292
0.8737072348594666,0.8282923698425293
0.8737072348594666,0.8561077117919922
0.8737072348594666,0.77256840467453
0.8896242380142212,0.5876584053039551
0.8896242380142212,0.724147617816925
0.8896242380142212,0.8538916110992432
0.8896242380142212,0.5545458793640137
0.8896242380142212,0.6831707954406738
0.8884291648864746,0.7979143261909485
0.8884291648864746,0.8537622690200806
0.8843417763710022,0.5405030846595764
0.8884291648864746,0.8019301891326904
0.8884291648864746,0.5834536552429199
0.8833942413330078,0.8391543626785278
0.8833942413330078,0.6839386224746704
0.8833942413330078,0.8047503232955933
0.8833942413330078,0.841720461845398
0.8833942413330078,0.8354128003120422
0.8671567440032959,0.6746625900268555
0.8671567440032959,0.7603076696395874
0.8671567440032959,0.6222421526908875
0.8781161308288574,0.8539948463439941
0.8671567440032959,0.8521499633789062
0.8926388025283813,0.8523763418197632
0.8926388025283813,0.8374931216239929
0.8920196294784546,0.3795616030693054
0.8926388025283813,0.819969892501831
