sentence_COMET_score,token_COMET_score
0.8414473865510602,0.7365721201120239
0.8848389983177185,0.8250524401664734
0.8848389983177185,0.8469972610473633
0.8848389983177185,0.7895105481147766
0.8848389983177185,0.8028733730316162
0.8848389983177185,0.7590892314910889
0.8773105144500732,0.6156589388847351
0.8773105144500732,0.8265714645385742
0.8773105144500732,0.6286654472351074
0.8773105144500732,0.8239941596984863
0.8773105144500732,0.837066650390625
0.8966392874717712,0.7682547569274902
0.8966392874717712,0.7632529735565186
0.8966392874717712,0.8328291177749634
0.8966392874717712,0.8408345580101013
0.8966392874717712,0.698473334312439
0.7573983669281006,0.47513601183891296
0.7573983669281006,0.792975902557373
0.7573983669281006,0.8087841272354126
0.7573983669281006,0.41025683283805847
0.7573983669281006,0.5690057277679443
0.8794501423835754,0.794830858707428
0.8794501423835754,0.5109210014343262
0.8794501423835754,0.7895105481147766
0.8794501423835754,0.802411675453186
0.8794501423835754,0.8583855628967285
0.8712544441223145,0.8277632594108582
0.8712544441223145,0.7479028701782227
0.8712544441223145,0.755051851272583
0.8712544441223145,0.8049118518829346
0.8712544441223145,0.792975902557373
0.7321423292160034,0.8187127113342285
0.7321423292160034,0.8019300699234009
0.7321423292160034,0.8249648809432983
0.7321428060531616,0.7632529735565186
0.7321428060531616,0.8067705631256104
0.7077702283859253,0.6947649717330933
0.7077702283859253,0.7776492834091187
0.7077702283859253,0.8453258275985718
0.7077699303627014,0.636474609375
0.7077699303627014,0.8500957489013672
0.8775427341461182,0.47513601183891296
0.8775427341461182,0.755051851272583
0.8775427341461182,0.698473334312439
0.8775427341461182,0.8046017289161682
0.8775427341461182,0.8231887817382812
0.8862155675888062,0.44048747420310974
0.8862155675888062,0.8298583030700684
0.8862155675888062,0.7975224256515503
0.8862155675888062,0.741527259349823
0.8862155675888062,0.45620912313461304
0.8755072355270386,0.7746440172195435
0.8755072355270386,0.7120174169540405
0.8755072355270386,0.7900644540786743
0.8755072355270386,0.8087841272354126
0.8755072355270386,0.7731576561927795
0.6570811867713928,0.8229671120643616
0.6570811867713928,0.8389841318130493
0.6570811867713928,0.7787470817565918
0.6570811867713928,0.8354128003120422
0.6570811867713928,0.836901843547821
0.8983901739120483,0.8139792680740356
0.8983901739120483,0.7526779174804688
0.8983901739120483,0.792975902557373
0.8983901739120483,0.7233743667602539
0.8983901739120483,0.46917665004730225
0.8966116905212402,0.8607242107391357
0.8966116905212402,0.7237468957901001
0.8966116905212402,0.5648249983787537
0.8966116905212402,0.49951091408729553
0.8966116905212402,0.8576914072036743
0.8815332651138306,0.6468915939331055
0.8815332651138306,0.8166922330856323
0.8815332651138306,0.5109201669692993
0.8815332651138306,0.72031569480896
0.8815332651138306,0.35133126378059387
0.824322521686554,0.8229671120643616
0.824322521686554,0.8286952972412109
0.824322521686554,0.8164911270141602
0.824322521686554,0.857920229434967
0.824322521686554,0.8040624260902405
0.8737070560455322,0.7526779174804688
0.8737070560455322,0.44048747420310974
0.8737070560455322,0.8319889903068542
0.8737070560455322,0.8576914072036743
0.8737070560455322,0.657011866569519
0.883648157119751,0.5876580476760864
0.883648157119751,0.7682547569274902
0.883648157119751,0.857920229434967
0.883648157119751,0.5545446276664734
0.883648157119751,0.6831697225570679
0.8581249713897705,0.8055622577667236
0.8581249713897705,0.8537622690200806
0.8581249713897705,0.7233743667602539
0.8581249713897705,0.8019299507141113
0.8581249713897705,0.8187127113342285
0.8552760481834412,0.7686180472373962
0.8552760481834412,0.683940052986145
0.8552760481834412,0.8047502040863037
0.8552760481834412,0.8408345580101013
0.8552761077880859,0.8354128003120422
0.8524613380432129,0.555467963218689
0.8524613380432129,0.7603077292442322
0.8524613380432129,0.7393795847892761
0.8524613380432129,0.8539947271347046
0.8524613380432129,0.8589227199554443
0.8605685830116272,0.6529550552368164
0.8605685830116272,0.7327237725257874
0.8605685830116272,0.3842352330684662
0.8605685830116272,0.555507481098175
0.8605685830116272,0.5713918209075928
0.8824622631072998,0.6374516487121582
0.8824622631072998,0.41024377942085266
