baseline_COMET_score,less_pleasant_COMET_score
0.8632294177225277,0.8593592734914742
0.8833247423171997,0.8584126234054565
0.8830446004867554,0.8805367946624756
0.8851176500320435,0.8864248991012573
0.8379638195037842,0.8693781495094299
0.8944646120071411,0.893625020980835
0.880499005317688,0.8864690065383911
0.8982154130935669,0.8957804441452026
0.8764275312423706,0.8725830316543579
0.8683319091796875,0.8702518343925476
0.7026064395904541,0.894194483757019
0.7926427125930786,0.8926297426223755
0.8943570852279663,0.8950403928756714
0.8873965740203857,0.8676033020019531
0.8797180652618408,0.8809840679168701
0.8882814645767212,0.8945835828781128
0.8147052526473999,0.8896487951278687
0.8873202204704285,0.8880318403244019
0.8897144794464111,0.8866475820541382
0.8646285533905029,0.8440863490104675
0.8767991065979004,0.8639387488365173
0.8964406847953796,0.8857300877571106
0.8553647398948669,0.8909934163093567
0.889120876789093,0.8499665260314941
0.8838304877281189,0.8876853585243225
0.8869500160217285,0.8859986662864685
0.8950599431991577,0.8811553716659546
0.7543811202049255,0.8132662773132324
0.8433013558387756,0.8846388459205627
0.8939834833145142,0.8793385028839111
0.8930364847183228,0.861201286315918
0.7767810225486755,0.8655118346214294
0.8849696516990662,0.889892041683197
0.863947868347168,0.8570267558097839
0.8694517612457275,0.895470142364502
0.8119816780090332,0.8603293895721436
0.8669518232345581,0.8678401708602905
0.8652364015579224,0.8723727464675903
0.8670076727867126,0.8918262720108032
0.8770420551300049,0.8868633508682251
0.8433360457420349,0.8640344142913818
0.8843463659286499,0.8832662105560303
0.8697831034660339,0.8955413103103638
0.8854581117630005,0.8559063076972961
0.7689334750175476,0.8875095844268799
0.895815372467041,0.8922121524810791
0.7825823426246643,0.7054882049560547
0.8926775455474854,0.8914730548858643
0.6216228604316711,0.8128048777580261
0.8816333413124084,0.8552961945533752
0.8897534608840942,0.8909516334533691
0.8821204900741577,0.8744237422943115
0.889310896396637,0.8144583702087402
0.8753409385681152,0.8816527128219604
0.8913010358810425,0.8876280784606934
0.8892918229103088,0.828598141670227
0.8371884226799011,0.8898608088493347
0.8910055160522461,0.8955413103103638
0.8873452544212341,0.8727271556854248
0.8699928522109985,0.8767785429954529
0.8881049156188965,0.8874890804290771
0.8677585124969482,0.8206075429916382
0.8785334825515747,0.8523967862129211
0.8502290844917297,0.8847315907478333
0.8849524259567261,0.8575078248977661
0.8355444669723511,0.8473982810974121
0.8558937907218933,0.8822909593582153
0.8929749131202698,0.8764821290969849
0.8968608379364014,0.8870300054550171
0.8760148286819458,0.8724796175956726
0.8934644460678101,0.8462147116661072
0.8873339891433716,0.8928927183151245
0.8903324604034424,0.8872584104537964
0.8856626749038696,0.8858362436294556
0.8848779201507568,0.850807249546051
0.8905202150344849,0.865553081035614
0.8896075487136841,0.8872703313827515
0.8758387565612793,0.8428393602371216
0.8884574770927429,0.894411027431488
0.8594885468482971,0.8919702768325806
0.8758945465087891,0.8875712156295776
0.8706550598144531,0.8924186825752258
0.8972851634025574,0.8862541913986206
0.8856929540634155,0.8824229836463928
0.8773329257965088,0.8870742321014404
0.8232676386833191,0.8580144643783569
0.8861669301986694,0.8410497903823853
0.8787661790847778,0.8633022308349609
0.8664010167121887,0.8757721781730652
0.887696385383606,0.8853399753570557
0.8774029016494751,0.8833335041999817
0.8899034261703491,0.891897439956665
0.8727891445159912,0.8812334537506104
0.89356529712677,0.9007012248039246
0.7487976551055908,0.662754476070404
0.8698047399520874,0.821749210357666
0.8646454811096191,0.8105455636978149
0.8849971294403076,0.8867107033729553
0.890758216381073,0.8233093023300171
0.8877476453781128,0.8863715529441833
0.8818487524986267,0.8850755095481873
0.8933508396148682,0.8917810916900635
